;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:19:06;0,38;-99,9;0,8;231;33,8;10,0
;;;00:19:07;0,35;-99,9;0,8;199;32,7;10,0
;;;00:19:07;0,33;-99,9;0,8;213;32,7;10,0
;;;00:19:08;0,31;-99,9;0,8;201;32,7;10,0
;;;00:19:08;0,28;-99,9;0,8;213;32,7;10,0
;;;00:19:09;0,26;-99,9;0,8;211;31,6;10,0
;;;00:19:09;0,24;-100,0;0,8;365;31,6;10,0
;;;00:19:09;0,22;-100,0;0,8;261;32,2;10,0
;;;00:19:10;0,20;-100,0;0,7;170;32,7;10,0
;;;00:19:10;0,17;-100,0;0,7;201;32,7;10,0
;;;00:19:11;0,15;-100,0;0,7;158;32,7;10,0
;;;00:19:11;0,13;-100,0;0,7;235;32,7;10,0
;;;00:19:12;0,11;-100,0;0,7;202;32,7;10,0
;;;00:19:12;0,08;-100,0;0,7;201;32,7;10,0
;;;00:19:13;0,06;-100,0;0,7;213;32,7;10,0
;;;00:19:13;0,04;-100,0;0,7;200;32,7;10,0
;;;00:19:14;0,01;-100,0;0,7;213;32,7;10,0
;;;00:19:14;-0,01;-100,0;0,7;204;32,7;10,0
;;;00:19:15;-0,03;-100,0;0,7;311;32,7;10,0
;;;00:19:15;-0,05;-100,0;0,7;209;32,7;10,0
;;;00:19:16;-0,08;-100,0;0,7;193;31,9;9,9
;;;00:19:16;-0,10;-100,0;0,7;140;31,6;9,9
;;;00:19:17;-0,12;-100,0;0,7;164;32,4;10,0
;;;00:19:17;-0,15;-100,0;0,7;213;32,7;10,0
;;;00:19:18;-0,17;-100,0;0,7;225;32,7;10,0
;;;00:19:18;-0,20;-100,0;0,7;213;32,7;9,9
;;;00:19:19;-0,22;-100,0;0,7;219;33,6;9,9
;;;00:19:19;-0,24;-100,0;0,7;267;33,8;10,0
;;;00:19:20;-0,26;-100,0;0,7;213;34,4;10,0
;;;00:19:20;-0,29;-100,0;0,7;207;34,8;10,0
;;;00:19:20;-0,31;-100,0;0,7;202;34,8;10,0
;;;00:19:21;-0,33;-100,0;0,7;201;34,8;10,0
;;;00:19:22;-0,35;-100,0;0,7;207;35,5;10,0
;;;00:19:22;-0,38;-100,0;0,7;250;35,9;10,0
;;;00:19:22;-0,40;-100,0;0,7;202;35,9;10,0
;;;00:19:23;-0,42;-100,0;0,7;243;35,9;9,9
;;;00:19:23;-0,45;-100,0;0,7;188;35,6;10,0
;;;00:19:24;-0,47;-100,0;0,7;195;34,8;10,0
;;;00:19:24;-0,49;-100,0;0,7;235;35,2;10,0
;;;00:19:25;-0,52;-100,0;0,7;203;35,9;10,0
;;;00:19:25;-0,54;-100,0;0,7;207;35,7;10,0
;;;00:19:26;-0,56;-100,0;0,7;276;34,8;10,0
;;;00:19:26;-0,59;-100,0;0,7;231;34,8;10,0
;;;00:19:27;-0,61;-100,0;0,7;225;33,8;10,0
;;;00:19:27;-0,63;-100,0;0,7;231;33,8;10,0
;;;00:19:28;-0,66;-100,0;0,7;213;33,8;10,0
;;;00:19:28;-0,68;-100,0;0,7;231;33,8;10,0
;;;00:19:29;-0,71;-100,0;0,7;225;33,8;10,0
;;;00:19:29;-0,73;-100,0;0,7;231;33,8;10,0
;;;00:19:30;-0,76;-100,0;0,7;195;33,8;9,9
;;;00:19:30;-0,78;-100,0;0,7;201;33,5;9,9
;;;00:19:31;-0,80;-100,0;0,7;202;32,7;10,0
;;;00:19:31;-0,83;-100,0;0,7;190;32,8;10,0
;;;00:19:32;-0,85;-100,0;0,7;267;33,8;10,0
;;;00:19:32;-0,87;-100,0;0,7;227;33,8;10,0
;;;00:19:33;-0,89;-100,0;0,7;231;33,1;10,0
;;;00:19:33;-0,92;-100,0;0,7;213;32,7;10,0
;;;00:19:34;-0,94;-100,0;0,7;219;33,5;10,7
;;;00:19:34;-0,96;-100,0;0,7;202;33,8;11,0
;;;00:19:35;-0,98;-100,0;0,7;195;33,1;10,3
;;;00:19:35;-1,01;-100,0;0,7;182;32,7;10,0
;;;00:19:36;-1,03;-100,0;0,7;195;32,7;10,0
;;;00:19:36;-1,06;-100,0;0,7;182;32,7;10,0
;;;00:19:37;-1,08;-100,0;0,7;201;32,7;10,0
;;;00:19:37;-1,10;-100,0;0,7;207;32,7;10,0
;;;00:19:38;-1,13;-100,0;0,7;251;33,4;10,0
;;;00:19:38;-1,16;-100,0;0,7;175;33,8;10,0
;;;00:19:39;-1,18;-100,0;0,7;158;33,8;10,0
;;;00:19:39;-1,20;-100,0;0,7;170;33,8;10,0
;;;00:19:40;-1,23;-100,0;0,7;170;33,8;10,0
;;;00:19:40;-1,25;-100,0;0,7;219;33,8;10,0
;;;00:19:41;-1,27;-100,0;0,7;176;33,8;10,0
;;;00:19:41;-1,30;-100,0;0,7;201;33,8;10,0
;;;00:19:42;-1,32;-100,0;0,7;164;33,1;10,0
;;;00:19:42;-1,34;-100,0;0,9;189;32,7;10,0
;;;00:19:52;-1,36;-100,0;1,1;8;32,9;10,2
;;;00:20:02;-1,36;-100,0;1,1;0;32,7;10,1
;;;00:20:05;-1,38;-100,0;1,1;29;32,5;10,0
;;;00:20:05;-1,40;-100,0;1,1;213;31,6;10,0
;;;00:20:15;-1,42;-100,0;1,1;7;33,1;10,0
;;;00:20:25;-1,42;-100,0;1,1;0;32,6;10,0
;;;00:20:35;-1,42;-100,0;1,1;0;30,4;9,6
;;;00:20:45;-1,42;-100,0;1,1;0;27,5;9,0
;;;00:20:55;-1,42;-100,0;1,1;0;24,6;8,4
;;;00:21:06;-1,42;-100,0;1,1;0;22,8;7,4
;;;00:21:16;-1,42;-100,0;1,1;1;-13,6;0,6
;;;00:21:26;-1,40;-100,0;1,1;5;-10,5;0,0
;;;00:21:36;-1,42;-100,0;1,1;8;-10,5;0,0
;;;00:21:46;-1,41;-100,0;1,1;8;-10,5;0,0
;;;00:21:56;-1,40;-100,0;1,1;0;-10,5;0,0
;;;00:22:06;-1,40;-100,0;1,1;1;-10,1;0,0
;;;00:22:12;-1,38;-100,0;1,1;11;-8,8;0,0
;;;00:22:23;-1,39;-100,0;1,1;2;-8,4;0,0
;;;00:22:33;-1,38;-100,0;1,1;4;-8,2;0,0
;;;00:22:43;-1,38;-100,0;1,1;0;-7,7;0,0
;;;00:22:53;-1,38;-100,0;1,1;0;-7,4;0,0
;;;00:23:03;-1,38;-100,0;1,1;0;-7,4;0,0
;;;00:23:13;-1,38;-100,0;1,1;1;-7,3;0,0
;;;00:23:23;-1,38;-100,0;1,1;2;-7,4;0,0
;;;00:23:33;-1,38;-100,0;1,1;0;-7,4;0,0
;;;00:23:42;-1,36;-100,0;1,1;8;-7,4;0,0
;;;00:23:42;-1,34;-100,0;1,1;267;-7,3;0,0
;;;00:23:43;-1,31;-100,0;1,1;178;-7,3;0,0
;;;00:23:43;-1,29;-100,0;1,1;229;-7,3;0,0
;;;00:23:44;-1,27;-100,0;1,1;276;-7,3;0,0
;;;00:23:44;-1,25;-100,0;1,1;234;-7,3;0,0
;;;00:23:44;-1,23;-100,0;1,1;221;-7,3;0,0
;;;00:23:45;-1,21;-100,0;1,1;235;-7,3;0,0
;;;00:23:45;-1,19;-100,0;1,1;195;-7,3;0,0
;;;00:23:46;-1,17;-100,0;1,1;268;-7,3;0,0
;;;00:23:46;-1,14;-100,0;1,1;186;-7,3;0,0
;;;00:23:46;-1,12;-100,0;1,1;198;-7,3;0,0
;;;00:23:47;-1,10;-100,0;1,1;263;-7,3;0,0
;;;00:23:47;-1,08;-100,0;1,1;168;-7,3;0,0
;;;00:23:48;-1,06;-100,0;1,1;203;-7,3;0,0
;;;00:23:48;-1,04;-100,0;1,1;229;-7,3;0,0
;;;00:23:48;-1,01;-100,0;1,1;227;-7,3;0,0
;;;00:23:49;-0,99;-100,0;1,1;222;-7,3;0,0
;;;00:23:49;-0,97;-100,0;1,1;219;-7,3;0,0
;;;00:23:50;-0,95;-100,0;1,1;235;-7,3;0,0
;;;00:23:50;-0,93;-100,0;1,1;229;-7,3;0,0
;;;00:23:50;-0,91;-100,0;1,1;227;-8,2;0,0
;;;00:23:51;-0,89;-100,0;1,1;195;-8,4;0,0
;;;00:23:51;-0,87;-100,0;1,1;260;-8,0;0,0
;;;00:23:52;-0,84;-100,0;1,1;251;-7,3;0,0
;;;00:23:52;-0,82;-100,0;1,1;222;-7,3;0,0
;;;00:23:53;-0,80;-100,0;1,1;223;-7,3;0,0
;;;00:23:53;-0,78;-100,0;1,1;321;-7,3;0,0
;;;00:23:53;-0,75;-100,0;1,1;181;-7,3;0,0
;;;00:23:54;-0,73;-100,0;1,1;181;-7,3;0,0
;;;00:23:54;-0,71;-100,0;1,1;203;-7,3;0,0
;;;00:23:55;-0,69;-100,0;1,1;236;-7,3;0,0
;;;00:23:55;-0,66;-100,0;1,1;268;-7,3;0,0
;;;00:23:55;-0,64;-100,0;1,1;178;-7,3;0,0
;;;00:24:05;-0,65;-100,0;1,1;2;-7,3;0,0
;;;00:24:16;-0,66;-100,0;1,1;0;-7,5;0,0
;;;00:24:26;-0,66;-100,0;1,1;3;-7,3;0,0
;;;00:24:36;-0,66;-100,0;1,1;0;-7,4;0,0
;;;00:24:46;-0,66;-100,0;1,1;1;-7,4;0,0
;;;00:24:56;-0,66;-100,0;1,1;1;-7,3;0,0
;;;00:25:06;-0,66;-100,0;1,1;0;-7,4;0,0
;;;00:25:16;-0,66;-100,0;1,1;0;-7,3;0,0
;;;00:25:26;-0,66;-100,0;1,1;0;-7,3;0,0
;;;00:25:36;-0,66;-100,0;1,1;0;-7,3;0,0
;;;00:25:46;-0,66;-100,0;1,1;0;-7,3;0,0
;;;00:25:54;-0,69;-100,0;1,1;9;-7,3;0,0
;;;00:25:54;-0,71;-100,0;1,1;170;-7,3;0,0
;;;00:25:55;-0,73;-100,0;1,1;195;-8,1;0,0
;;;00:25:55;-0,76;-100,0;1,1;170;-8,4;0,0
;;;00:25:56;-0,78;-100,0;1,1;219;-8,4;0,0
;;;00:25:56;-0,80;-100,0;1,1;195;-8,4;0,0
;;;00:25:57;-0,83;-100,0;1,1;213;-7,7;0,0
;;;00:25:57;-0,85;-100,0;1,1;189;-7,3;0,0
;;;00:25:58;-0,87;-100,0;1,1;170;-7,3;0,0
;;;00:25:58;-0,90;-100,0;1,1;219;-7,3;0,0
;;;00:25:59;-0,92;-100,0;1,1;176;-7,3;0,0
;;;00:25:59;-0,94;-100,0;1,1;146;-7,3;0,0
;;;00:26:00;-0,96;-100,0;1,1;182;-7,3;0,0
;;;00:26:10;-0,96;-100,0;1,1;0;-7,3;0,0
;;;00:26:20;-0,96;-100,0;1,1;1;-7,3;0,0
;;;00:26:30;-0,96;-100,0;1,1;1;-7,4;0,0
;;;00:26:40;-0,96;-100,0;1,1;1;-7,3;0,0
;;;00:26:50;-0,96;-100,0;1,1;3;-7,3;0,0
;;;00:26:59;-0,99;-100,0;1,1;9;-7,4;0,0
;;;00:26:59;-1,01;-100,0;1,1;176;-7,3;0,0
;;;00:27:00;-1,03;-100,0;1,1;176;-7,3;0,0
;;;00:27:01;-1,06;-100,0;1,1;188;-7,3;0,0
;;;00:27:01;-1,08;-100,0;1,1;153;-7,3;0,0
;;;00:27:01;-1,10;-100,0;1,1;222;-7,3;0,0
;;;00:27:02;-1,12;-100,0;1,1;202;-7,3;0,0
;;;00:27:02;-1,14;-100,0;1,1;170;-7,3;0,0
;;;00:27:03;-1,17;-100,0;1,1;201;-7,3;0,0
;;;00:27:04;-1,22;-100,0;1,1;227;-7,3;0,0
;;;00:27:04;-1,24;-100,0;1,1;528;-7,3;0,0
;;;00:27:05;-1,26;-100,0;1,1;302;-7,3;0,0
;;;00:27:05;-1,29;-100,0;1,1;176;-7,3;0,0
;;;00:27:06;-1,31;-100,0;1,1;292;-7,3;0,0
;;;00:27:06;-1,34;-100,0;1,1;176;-7,3;0,0
;;;00:27:07;-1,36;-100,0;1,1;209;-7,3;0,0
;;;00:27:07;-1,38;-100,0;1,1;215;-8,2;0,0
;;;00:27:07;-1,41;-100,0;1,1;266;-8,4;0,0
;;;00:27:08;-1,43;-100,0;1,1;188;-8,4;0,0
;;;00:27:08;-1,46;-100,0;1,1;158;-8,4;0,0
;;;00:27:09;-1,48;-100,0;1,1;389;-8,4;0,0
;;;00:27:09;-1,51;-100,0;1,1;243;2,0;0,0
;;;00:27:09;-1,53;-100,0;1,1;222;3,5;0,0
;;;00:27:10;-1,55;-100,0;1,1;235;6,4;1,3
;;;00:27:10;-1,57;-100,0;1,1;222;7,8;2,0
;;;00:27:11;-1,60;-100,0;1,1;275;9,6;2,7
;;;00:27:11;-1,62;-100,0;1,1;243;13,2;4,0
;;;00:27:12;-1,64;-100,0;1,1;194;13,2;4,0
;;;00:27:12;-1,66;-100,0;1,1;203;17,7;5,7
;;;00:27:12;-1,69;-100,0;1,1;209;18,6;6,0
;;;00:27:22;-1,69;-100,0;1,1;2;21,3;7,9
;;;00:27:32;-1,69;-100,0;1,1;0;21,2;7,9
;;;00:27:43;-1,69;-100,0;1,1;0;19,9;7,0
;;;00:27:53;-1,69;-100,0;1,1;0;20,5;7,0
;;;00:28:03;-1,69;-100,0;1,1;0;20,2;7,4
;;;00:28:13;-1,69;-100,0;1,1;0;19,2;7,1
;;;00:28:23;-1,69;-100,0;1,1;0;19,7;7,0
;;;00:28:33;-1,69;-100,0;1,1;0;19,9;7,2
;;;00:28:43;-1,69;-100,0;1,1;0;19,7;7,1
;;;00:28:53;-1,69;-100,0;1,1;0;19,6;7,0
;;;00:29:03;-1,69;-100,0;1,1;0;19,4;7,2
;;;00:29:13;-1,69;-100,0;1,1;0;19,4;7,0
;;;00:29:23;-1,69;-100,0;1,1;0;19,5;7,1
;;;00:29:33;-1,69;-100,0;1,1;0;19,4;7,0
;;;00:29:43;-1,69;-100,0;1,1;0;19,6;7,0
;;;00:29:53;-1,69;-100,0;1,1;0;20,0;7,0
;;;00:30:03;-1,69;-100,0;1,1;0;19,5;7,1
;;;00:30:13;-1,69;-100,0;1,1;0;19,6;7,0
;;;00:30:23;-1,69;-100,0;1,1;0;19,8;7,0
;;;00:30:33;-1,69;-100,0;1,1;0;19,8;7,0
;;;00:30:43;-1,69;-100,0;1,1;0;19,4;7,1
;;;00:30:53;-1,69;-100,0;1,1;0;19,6;7,0
;;;00:31:03;-1,69;-100,0;1,1;0;19,2;7,4
;;;00:31:14;-1,69;-100,0;1,1;0;19,7;7,0
;;;00:31:18;-1,71;-100,0;1,1;17;32,0;6,3
;;;00:31:27;-1,69;-100,0;1,1;0;13,4;3,9
;;;00:31:28;-1,67;-100,0;1,1;264;-15,9;5,0
;;;00:31:28;-1,64;-100,0;1,1;227;-16,1;5,0
;;;00:31:29;-1,62;-100,0;1,1;229;-17,0;5,0
;;;00:31:29;-1,60;-100,0;1,1;341;-17,0;5,0
;;;00:31:29;-1,58;-100,0;1,1;215;-16,5;2,8
;;;00:31:30;-1,56;-100,0;1,1;284;-15,9;0,0
;;;00:31:30;-1,53;-100,0;1,1;243;-15,9;0,0
;;;00:31:31;-1,51;-100,0;1,1;243;-14,8;0,0
;;;00:31:31;-1,49;-100,0;1,1;272;-14,8;0,0
;;;00:31:31;-1,47;-100,0;1,1;268;-14,5;0,0
;;;00:31:32;-1,45;-100,0;1,1;251;-13,8;0,0
;;;00:31:32;-1,42;-100,0;1,1;250;-13,8;0,0
;;;00:31:33;-1,40;-100,0;1,1;227;-12,9;0,0
;;;00:31:33;-1,38;-100,0;1,1;250;-12,7;0,0
;;;00:31:33;-1,35;-100,0;1,1;316;-12,7;0,0
;;;00:31:34;-1,32;-100,0;1,1;249;-12,7;0,0
;;;00:31:34;-1,30;-100,0;1,1;189;-12,7;0,0
;;;00:31:35;-1,28;-100,0;1,1;227;-11,6;0,0
;;;00:31:35;-1,25;-100,0;1,1;251;-11,6;0,0
;;;00:31:45;-1,24;-100,0;1,1;9;-10,2;0,0
;;;00:31:55;-1,24;-100,0;1,1;0;-9,4;0,0
;;;00:32:05;-1,24;-100,0;1,1;0;-9,4;0,0
;;;00:32:15;-1,24;-100,0;1,1;0;-9,4;0,0
;;;00:32:25;-1,24;-100,0;1,1;0;-8,8;0,0
;;;00:32:35;-1,24;-100,0;1,1;0;-8,0;0,0
;;;00:32:45;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:32:55;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:33:05;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:33:16;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:33:26;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:33:36;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:33:46;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:33:56;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:34:06;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:34:16;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:34:26;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:34:36;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:34:46;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:34:56;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:35:06;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:35:16;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:35:26;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:35:36;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:35:46;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:35:56;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:36:06;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:36:16;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:36:26;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:36:36;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:36:47;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:36:57;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:37:07;-1,24;-100,0;1,1;0;-7,2;0,0
;;;00:37:17;-1,24;-100,0;1,1;0;-7,3;0,0
;;;00:37:25;-1,26;-100,0;1,1;9;-7,3;0,0
;;;00:37:26;-1,28;-100,0;1,1;219;-7,3;0,0
;;;00:37:26;-1,30;-100,0;1,1;195;-7,3;0,0
;;;00:37:26;-1,33;-100,0;1,1;259;-7,3;0,0
;;;00:37:27;-1,35;-100,0;1,1;211;-7,3;0,0
;;;00:37:35;-1,33;-100,0;1,1;2;-7,3;0,0
;;;00:37:37;-1,30;-100,0;1,1;71;-7,3;0,0
;;;00:37:37;-1,28;-100,0;1,1;128;-7,3;0,0
;;;00:37:37;-1,21;-100,0;1,1;370;-7,3;0,0
;;;00:37:37;-1,18;-100,0;1,1;1752;-7,3;0,0
;;;00:37:38;-1,15;-100,0;1,1;343;-7,3;0,0
;;;00:37:38;-1,12;-100,0;1,1;292;-7,3;0,0
;;;00:37:38;-1,07;-100,0;1,1;821;-7,3;0,0
;;;00:37:39;-1,03;-100,0;1,1;1362;-7,3;0,0
;;;00:37:39;-0,98;-100,0;1,1;754;-7,3;0,0
;;;00:37:39;-0,94;-100,0;1,1;997;-7,3;0,0
;;;00:37:39;-0,89;-100,0;1,1;1168;-7,3;0,0
;;;00:37:39;-0,85;-100,0;1,1;876;-7,3;0,0
;;;00:37:40;-0,82;-100,0;1,1;435;-7,3;0,0
;;;00:37:40;-0,76;-100,0;1,1;665;-7,3;0,0
;;;00:37:40;-0,71;-100,0;1,1;689;-7,3;0,0
;;;00:37:40;-0,65;-100,0;1,1;1006;-7,3;0,0
;;;00:37:41;-0,61;-100,0;1,1;714;-7,3;0,0
;;;00:37:41;-0,57;-100,0;1,1;803;-7,3;0,0
;;;00:37:41;-0,54;-100,0;1,1;2044;-7,3;0,0
;;;00:37:41;-0,50;-100,0;1,1;900;-7,3;0,0
;;;00:37:42;-0,46;-100,0;1,1;892;-7,3;0,0
;;;00:37:42;-0,44;-100,0;1,1;503;-7,3;0,0
;;;00:37:43;-0,42;-100,0;1,1;79;-7,3;0,0
;;;00:37:44;-0,40;-100,0;1,1;139;-7,3;0,0
;;;00:37:44;-0,37;-100,0;1,1;470;-7,3;0,0
;;;00:37:44;-0,35;-100,0;1,1;409;-7,3;0,0
;;;00:37:54;-0,35;-100,0;1,1;4;-7,3;0,0
;;;00:38:00;-0,35;-100,0;1,1;0;-7,3;0,0
;;;00:38:00;-0,35;-100,0;1,1;0;-7,3;0,0
