;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:14:28;20,75;18,7;6,5;365;81,3;10,0
;;;00:14:29;20,73;18,8;6,6;153;81,3;10,0
;;;00:14:30;20,69;18,9;6,7;80;81,3;10,0
;;;00:14:30;20,66;19,0;6,8;195;81,3;10,0
;;;00:14:31;20,64;19,1;6,8;146;79,3;10,0
;;;00:14:32;20,61;19,1;6,6;300;79,1;10,0
;;;00:14:32;20,59;19,2;6,4;192;79,1;10,0
;;;00:14:33;20,56;19,3;6,5;184;79,1;10,0
;;;00:14:33;20,54;19,3;6,5;182;79,1;10,0
;;;00:14:34;20,52;19,4;6,7;150;79,1;10,0
;;;00:14:34;20,49;19,5;6,8;165;79,1;10,0
;;;00:14:35;20,47;19,5;7,0;302;79,1;10,0
;;;00:14:35;20,44;19,6;7,0;231;79,1;10,0
;;;00:14:36;20,42;19,7;6,7;170;79,1;10,0
;;;00:14:36;20,40;19,7;6,5;203;79,1;10,0
;;;00:14:37;20,38;19,8;6,6;173;79,0;10,0
;;;00:14:37;20,36;19,9;6,6;213;78,0;10,0
;;;00:14:38;20,33;19,9;6,7;189;77,9;10,0
;;;00:14:38;20,31;20,0;6,8;219;77,0;10,0
;;;00:14:38;20,29;20,1;6,9;217;77,0;10,0
;;;00:14:39;20,27;20,1;6,9;251;77,0;10,0
;;;00:14:39;20,24;20,2;6,7;194;77,0;10,0
;;;00:14:40;20,22;20,2;6,6;180;77,7;10,0
;;;00:14:40;20,20;20,3;6,6;158;78,0;9,9
;;;00:14:41;20,18;20,4;6,7;266;78,0;10,0
;;;00:14:41;20,16;20,4;6,9;189;78,0;10,0
;;;00:14:42;20,13;20,5;7,0;164;78,0;10,0
;;;00:14:42;20,11;20,5;7,2;182;78,0;10,0
;;;00:14:43;20,09;20,6;7,2;167;77,6;10,0
;;;00:14:43;20,07;20,7;6,9;236;77,0;9,9
;;;00:14:44;20,04;20,7;6,7;213;77,0;9,9
;;;00:14:44;20,02;20,8;6,8;178;77,0;10,0
;;;00:14:45;20,00;20,8;6,9;241;77,0;10,0
;;;00:14:45;19,98;20,9;6,9;176;77,0;10,0
;;;00:14:46;19,96;20,9;7,1;201;77,2;10,0
;;;00:14:46;19,93;21,0;7,1;204;78,0;10,0
;;;00:14:47;19,91;21,1;7,1;269;78,0;10,0
;;;00:14:47;19,88;21,1;6,8;268;77,0;10,0
;;;00:14:48;19,86;21,1;6,6;178;76,8;10,0
;;;00:14:48;19,84;21,2;6,7;182;75,9;10,0
;;;00:14:49;19,81;21,2;6,8;200;75,9;10,0
;;;00:14:49;19,79;21,3;7,0;231;75,9;10,0
;;;00:14:50;19,77;21,3;7,1;195;75,9;10,0
;;;00:14:50;19,74;21,3;7,2;170;75,9;10,0
;;;00:14:51;19,72;21,4;6,9;187;75,9;10,0
;;;00:14:51;19,70;21,4;6,7;201;75,9;10,0
;;;00:14:52;19,68;21,4;6,6;225;75,9;10,0
;;;00:14:52;19,65;21,5;6,7;219;77,0;10,0
;;;00:14:53;19,63;21,5;6,8;181;77,0;10,0
;;;00:14:53;19,61;21,5;6,9;170;75,9;10,0
;;;00:14:54;19,59;21,5;6,9;222;75,9;10,0
;;;00:14:54;19,56;21,6;7,1;235;74,8;10,0
;;;00:14:54;19,54;21,6;6,8;167;74,8;10,0
;;;00:14:55;19,52;21,6;6,5;195;74,1;10,0
;;;00:14:55;19,50;21,6;6,5;243;73,7;10,0
;;;00:14:56;19,48;21,6;6,6;219;73,7;10,0
;;;00:14:56;19,46;21,6;6,7;189;73,7;10,0
;;;00:14:57;19,44;21,6;6,8;160;73,7;10,0
;;;00:14:57;19,41;21,6;6,9;170;73,7;10,0
;;;00:14:58;19,38;21,6;7,1;201;73,7;10,0
;;;00:14:58;19,36;21,6;6,7;184;73,7;10,0
;;;00:14:59;19,34;21,6;6,5;284;73,7;10,0
;;;00:14:59;19,31;21,6;6,5;198;73,7;10,0
;;;00:15:00;19,29;21,6;6,6;166;73,7;10,0
;;;00:15:00;19,26;21,6;6,7;182;73,7;10,0
;;;00:15:01;19,24;21,6;6,8;201;73,7;10,0
;;;00:15:01;19,22;21,5;6,9;189;73,7;10,0
;;;00:15:02;19,19;21,5;6,8;204;72,9;10,0
;;;00:15:02;19,17;21,5;6,4;201;72,6;10,0
;;;00:15:03;19,15;21,5;6,3;195;72,6;10,0
;;;00:15:03;19,13;21,5;6,5;231;72,6;10,0
;;;00:15:04;19,10;21,4;6,6;201;73,2;10,0
;;;00:15:04;19,08;21,4;6,7;195;73,7;10,0
;;;00:15:05;19,06;21,4;6,8;300;73,4;10,0
;;;00:15:05;19,03;21,4;7,0;201;72,6;10,0
;;;00:15:06;19,01;21,3;6,7;164;72,6;10,0
;;;00:15:06;18,99;21,3;6,4;235;72,6;10,0
;;;00:15:07;18,97;21,3;6,4;207;72,4;10,0
;;;00:15:07;18,94;21,2;6,5;213;71,6;10,0
;;;00:15:08;18,92;21,2;6,6;219;71,6;10,0
;;;00:15:08;18,90;21,2;6,7;181;71,6;10,0
;;;00:15:09;18,88;21,2;6,8;195;71,8;10,0
;;;00:15:09;18,86;21,1;6,8;268;72,6;10,0
;;;00:15:10;18,83;21,1;6,6;213;72,6;10,0
;;;00:15:10;18,81;21,1;6,3;213;71,6;10,0
;;;00:15:11;18,79;21,1;6,3;158;71,7;10,0
;;;00:15:11;18,77;21,0;6,4;235;72,6;10,0
;;;00:15:12;18,74;21,0;6,5;207;72,6;10,0
;;;00:15:12;18,72;21,0;6,7;222;72,6;10,0
;;;00:15:12;18,70;21,0;6,8;134;72,6;10,0
;;;00:15:13;18,68;20,9;6,9;205;71,9;10,0
;;;00:15:13;18,66;20,9;6,8;172;71,6;10,0
;;;00:15:14;18,63;20,9;6,3;195;71,6;10,0
;;;00:15:14;18,61;20,9;6,3;189;71,6;10,0
;;;00:15:15;18,59;20,9;6,4;153;72,2;10,0
;;;00:15:15;18,57;20,8;6,4;236;72,6;10,0
;;;00:15:16;18,54;20,8;6,5;213;72,2;10,0
;;;00:15:16;18,52;20,8;6,7;195;71,6;10,0
;;;00:15:17;18,50;20,8;6,8;181;71,6;10,0
;;;00:15:17;18,48;20,8;6,6;164;71,6;10,0
;;;00:15:18;18,45;20,8;6,3;201;72,0;10,0
;;;00:15:18;18,43;20,8;6,2;213;72,6;10,0
;;;00:15:19;18,40;20,8;6,3;221;72,1;10,0
;;;00:15:19;18,38;20,8;6,4;158;71,6;10,0
;;;00:15:20;18,35;20,8;6,6;174;71,6;10,0
;;;00:15:20;18,33;20,8;6,7;234;71,6;9,9
;;;00:15:21;18,30;20,8;6,7;158;72,2;9,9
;;;00:15:21;18,28;20,8;6,3;219;72,6;10,0
;;;00:15:22;18,25;20,8;6,2;219;72,0;10,0
;;;00:15:22;18,23;20,8;6,3;213;71,6;10,0
;;;00:15:23;18,21;20,8;6,3;164;71,6;10,0
;;;00:15:23;18,19;20,8;6,4;167;71,6;10,0
;;;00:15:24;18,17;20,8;6,6;201;71,6;10,0
;;;00:15:24;18,14;20,8;6,7;207;71,6;10,0
;;;00:15:25;18,12;20,8;6,5;195;70,9;10,0
;;;00:15:25;18,09;20,9;6,2;222;70,5;10,0
;;;00:15:26;18,07;20,9;6,1;213;70,5;10,0
;;;00:15:26;18,05;20,9;6,2;219;70,5;10,0
;;;00:15:27;18,03;20,9;6,3;202;71,1;10,0
;;;00:15:27;18,00;20,9;6,5;207;71,6;10,0
;;;00:15:28;17,98;21,0;6,6;182;71,6;10,0
;;;00:15:28;17,95;21,0;6,7;182;71,6;10,0
;;;00:15:29;17,92;21,0;6,4;216;70,8;10,0
;;;00:15:30;17,90;21,0;6,1;173;70,5;10,0
;;;00:15:30;17,88;21,0;6,1;182;70,5;10,0
;;;00:15:31;17,86;21,1;6,2;219;70,5;10,0
;;;00:15:31;17,83;21,1;6,3;243;70,5;10,0
;;;00:15:32;17,81;21,1;6,4;194;70,5;10,0
;;;00:15:32;17,79;21,1;6,5;213;70,5;10,0
;;;00:15:33;17,77;21,1;6,5;189;70,5;10,0
;;;00:15:33;17,74;21,2;6,2;195;70,5;10,0
;;;00:15:33;17,72;21,2;6,0;231;70,5;10,0
;;;00:15:34;17,70;21,2;6,1;184;70,5;10,0
;;;00:15:35;17,67;21,2;6,2;231;70,5;10,0
;;;00:15:35;17,64;21,2;6,4;216;70,5;10,0
;;;00:15:36;17,62;21,2;6,5;166;70,5;10,0
;;;00:15:36;17,60;21,3;6,6;186;70,5;10,0
;;;00:15:36;17,58;21,3;6,4;201;70,5;10,0
;;;00:15:37;17,55;21,3;6,0;213;70,5;10,0
;;;00:15:38;17,53;21,3;6,0;200;70,5;10,0
;;;00:15:38;17,51;21,3;6,1;181;69,7;10,0
;;;00:15:38;17,49;21,3;6,2;164;69,4;10,0
;;;00:15:39;17,46;21,3;6,3;201;69,4;10,0
;;;00:15:40;17,44;21,3;6,4;207;69,4;10,0
;;;00:15:40;17,42;21,3;6,5;219;69,4;10,0
;;;00:15:40;17,40;21,3;6,2;170;69,4;10,0
;;;00:15:41;17,38;21,3;5,8;187;69,4;10,0
;;;00:15:41;17,36;21,3;5,9;195;69,4;10,0
;;;00:15:42;17,33;21,3;6,0;209;69,4;10,0
;;;00:15:42;17,31;21,3;6,2;189;69,4;10,0
;;;00:15:43;17,29;21,3;6,3;174;69,1;10,0
;;;00:15:43;17,27;21,3;6,4;201;68,3;10,0
;;;00:15:44;17,24;21,3;6,5;265;68,3;10,0
;;;00:15:44;17,22;21,3;6,2;225;69,4;10,0
;;;00:15:45;17,19;21,3;5,9;213;69,4;10,0
;;;00:15:45;17,17;21,3;5,9;213;69,4;10,0
;;;00:15:46;17,15;21,3;6,0;176;69,3;10,0
;;;00:15:46;17,13;21,2;6,2;200;68,3;10,0
;;;00:15:47;17,10;21,2;6,3;195;68,3;10,0
;;;00:15:47;17,08;21,2;6,4;213;68,3;10,0
;;;00:15:48;17,05;21,2;6,3;182;68,2;10,0
;;;00:15:48;17,03;21,2;5,9;158;67,2;9,9
;;;00:15:49;17,01;21,1;5,8;243;67,2;9,9
;;;00:15:49;16,99;21,1;5,9;219;67,2;10,0
;;;00:15:50;16,96;21,1;6,1;195;67,2;10,0
;;;00:15:50;16,93;21,1;6,2;237;67,2;10,0
;;;00:15:51;16,91;21,0;6,3;172;67,5;10,0
;;;00:15:51;16,88;21,0;6,4;170;68,3;10,0
;;;00:15:52;16,86;21,0;6,0;213;68,3;10,0
;;;00:15:52;16,84;21,0;5,7;188;68,3;10,0
;;;00:15:53;16,82;20,9;5,8;195;68,3;10,0
;;;00:15:53;16,80;20,9;5,9;219;68,3;10,0
;;;00:15:54;16,78;20,9;6,0;181;68,2;10,0
;;;00:15:54;16,76;20,9;6,1;158;67,2;10,0
;;;00:15:55;16,73;20,8;6,2;235;67,2;10,0
;;;00:15:55;16,71;20,8;6,3;202;67,2;10,0
;;;00:15:55;16,69;20,8;6,1;243;67,2;10,0
;;;00:15:56;16,67;20,8;5,7;174;67,2;10,0
;;;00:15:56;16,64;20,7;5,6;225;67,2;10,0
;;;00:15:57;16,62;20,7;5,8;162;67,2;10,0
;;;00:15:57;16,60;20,7;5,9;213;67,2;10,0
;;;00:15:58;16,58;20,7;6,0;170;67,2;10,0
;;;00:15:58;16,55;20,7;6,1;211;67,2;10,0
;;;00:15:59;16,53;20,6;6,3;170;67,2;10,0
;;;00:15:59;16,51;20,6;6,1;173;67,2;9,9
;;;00:16:00;16,49;20,6;5,7;182;67,2;10,0
;;;00:16:00;16,47;20,6;5,6;243;67,2;10,0
;;;00:16:01;16,44;20,6;5,7;201;67,0;10,0
;;;00:16:01;16,42;20,6;5,9;192;66,2;10,0
;;;00:16:02;16,40;20,6;6,0;182;66,2;10,0
;;;00:16:02;16,37;20,5;6,0;254;66,2;10,0
;;;00:16:03;16,35;20,5;6,1;148;66,4;10,0
;;;00:16:03;16,33;20,5;6,1;170;67,2;10,0
;;;00:16:04;16,31;20,5;5,7;194;67,2;10,0
;;;00:16:04;16,28;20,5;5,6;231;67,2;10,0
;;;00:16:05;16,26;20,5;5,7;195;67,2;10,0
;;;00:16:05;16,24;20,5;5,9;200;67,2;10,0
;;;00:16:06;16,21;20,5;6,0;195;67,1;10,0
;;;00:16:06;16,19;20,5;6,1;231;66,2;10,0
;;;00:16:07;16,17;20,5;6,3;170;66,2;10,0
;;;00:16:07;16,15;20,5;6,0;187;66,2;10,0
;;;00:16:08;16,12;20,5;5,6;201;66,2;10,0
;;;00:16:08;16,10;20,5;5,7;194;66,2;9,9
;;;00:16:09;16,08;20,5;5,8;219;66,2;9,9
;;;00:16:09;16,06;20,5;5,9;180;66,2;10,0
;;;00:16:10;16,03;20,4;6,0;211;66,2;10,0
;;;00:16:10;16,01;20,4;6,1;217;66,2;10,0
;;;00:16:11;15,98;20,4;6,1;195;66,2;10,0
;;;00:16:11;15,96;20,4;5,8;170;67,1;10,0
;;;00:16:12;15,94;20,4;5,5;194;67,2;10,0
;;;00:16:12;15,92;20,4;5,6;213;66,4;10,0
;;;00:16:13;15,89;20,4;5,8;201;66,2;10,0
;;;00:16:13;15,87;20,4;5,9;182;66,2;10,0
;;;00:16:14;15,85;20,4;6,0;195;66,2;10,0
;;;00:16:14;15,82;20,4;6,2;237;66,2;9,9
;;;00:16:15;15,79;20,3;6,1;262;66,2;9,9
;;;00:16:15;15,77;20,3;5,7;210;66,2;10,0
;;;00:16:16;15,75;20,3;5,6;173;66,2;10,0
;;;00:16:16;15,72;20,3;5,7;219;66,2;10,0
;;;00:16:17;15,70;20,3;5,8;243;66,2;10,0
;;;00:16:17;15,68;20,2;5,8;170;65,4;10,0
;;;00:16:18;15,66;20,2;5,9;189;65,1;10,0
;;;00:16:18;15,63;20,2;6,0;207;65,1;10,0
;;;00:16:19;15,61;20,1;5,9;213;65,1;10,0
;;;00:16:19;15,59;20,1;5,5;182;65,1;10,0
;;;00:16:20;15,56;20,1;5,6;158;65,1;10,0
;;;00:16:20;15,54;20,0;5,7;187;64,0;10,0
;;;00:16:21;15,52;20,0;5,8;222;64,0;10,0
;;;00:16:21;15,50;19,9;5,9;195;64,7;10,0
;;;00:16:22;15,47;19,9;6,0;180;65,1;10,0
;;;00:16:22;15,45;19,8;6,1;276;65,1;10,0
;;;00:16:22;15,43;19,8;5,9;207;65,1;10,0
;;;00:16:23;15,40;19,7;5,5;151;64,4;10,0
;;;00:16:24;15,38;19,6;5,6;188;64,0;10,0
;;;00:16:24;15,36;19,6;5,7;195;64,8;10,0
;;;00:16:25;15,34;19,5;5,8;243;65,1;10,0
;;;00:16:25;15,31;19,4;5,8;195;64,5;9,9
;;;00:16:26;15,29;19,4;5,9;176;64,0;9,9
;;;00:16:26;15,27;19,3;6,0;170;64,7;10,0
;;;00:16:26;15,25;19,2;5,7;195;65,1;10,0
;;;00:16:27;15,22;19,1;5,4;231;65,1;10,0
;;;00:16:27;15,20;19,1;5,5;227;65,1;10,0
;;;00:16:28;15,18;19,0;5,6;227;65,1;10,0
;;;00:16:28;15,16;18,9;5,7;189;65,1;10,0
;;;00:16:29;15,13;18,8;5,9;219;65,1;10,0
;;;00:16:29;15,11;18,8;6,1;201;65,1;10,0
;;;00:16:30;15,09;18,7;6,2;195;65,1;10,0
;;;00:16:30;15,07;18,6;5,7;189;64,0;10,0
;;;00:16:31;15,05;18,5;5,4;195;64,0;10,0
;;;00:16:31;15,03;18,4;5,5;243;64,0;10,0
;;;00:16:32;15,00;18,3;5,6;195;64,0;10,0
;;;00:16:32;14,98;18,3;5,7;195;64,0;10,0
;;;00:16:33;14,96;18,2;5,8;189;64,0;10,0
;;;00:16:33;14,94;18,1;6,0;195;64,0;10,0
;;;00:16:34;14,91;18,0;6,0;232;64,0;10,0
;;;00:16:34;14,89;18,0;5,7;241;64,0;10,0
;;;00:16:35;14,87;17,9;5,3;178;64,0;10,0
;;;00:16:35;14,85;17,8;5,4;194;64,5;10,0
;;;00:16:35;14,82;17,8;5,5;219;65,1;10,0
;;;00:16:36;14,80;17,7;5,6;189;64,7;10,0
;;;00:16:36;14,78;17,6;5,7;195;64,0;10,0
;;;00:16:37;14,75;17,6;5,9;194;63,7;10,0
;;;00:16:37;14,73;17,5;6,0;201;62,9;10,0
;;;00:16:38;14,71;17,5;5,6;219;62,9;10,0
;;;00:16:38;14,69;17,5;5,3;251;62,9;10,0
;;;00:16:39;14,67;17,4;5,3;195;62,9;10,0
;;;00:16:39;14,64;17,4;5,4;203;62,9;10,0
;;;00:16:40;14,62;17,4;5,5;249;62,9;10,0
;;;00:16:40;14,60;17,3;5,6;243;62,9;10,0
;;;00:16:40;14,58;17,3;5,7;239;62,9;9,9
;;;00:16:41;14,55;17,3;5,8;182;62,9;9,9
;;;00:16:41;14,53;17,3;5,8;261;62,9;10,0
;;;00:16:42;14,50;17,3;5,4;315;62,9;10,0
;;;00:16:42;14,47;17,3;5,2;170;62,9;10,0
;;;00:16:43;14,45;17,3;5,4;202;62,8;10,0
;;;00:16:43;14,43;17,4;5,5;195;61,8;10,0
;;;00:16:44;14,41;17,4;5,6;260;61,8;10,0
;;;00:16:44;14,38;17,4;5,8;225;61,8;10,0
;;;00:16:45;14,36;17,5;5,9;180;61,8;10,0
;;;00:16:45;14,34;17,5;6,0;176;61,8;10,0
;;;00:16:46;14,32;17,6;5,5;243;61,8;10,0
;;;00:16:46;14,30;17,6;5,2;209;62,5;10,0
;;;00:16:46;14,28;17,7;5,2;219;62,9;10,0
;;;00:16:47;14,25;17,8;5,4;170;62,7;10,0
;;;00:16:47;14,23;17,8;5,5;237;61,8;10,0
;;;00:16:48;14,21;17,9;5,6;72;61,8;9,8
;;;00:16:49;14,18;18,0;5,7;206;61,8;9,8
;;;00:16:49;14,15;18,1;5,8;366;61,8;10,0
;;;00:16:50;14,13;18,2;5,3;202;61,8;10,0
;;;00:16:50;14,11;18,3;5,1;152;61,8;9,9
;;;00:16:51;14,08;18,4;5,2;243;61,8;9,9
;;;00:16:51;14,06;18,6;5,4;153;61,8;9,9
;;;00:16:52;14,03;18,7;5,5;511;61,8;10,0
;;;00:16:52;14,00;18,9;5,7;216;61,8;9,8
;;;00:16:53;13,97;19,0;5,8;158;61,8;9,7
;;;00:16:53;13,95;19,1;5,6;304;61,8;10,0
;;;00:16:54;13,93;19,2;5,2;207;61,8;10,0
;;;00:16:54;13,90;19,4;5,2;219;61,8;10,0
;;;00:16:55;13,88;19,5;5,4;268;61,8;10,0
;;;00:16:55;13,86;19,6;5,4;227;61,8;10,0
;;;00:16:56;13,84;19,8;5,6;114;61,8;10,0
;;;00:16:57;13,80;19,9;5,7;68;61,8;10,0
;;;00:16:57;13,78;20,1;5,6;248;61,6;10,0
;;;00:16:58;13,75;20,3;5,2;186;60,8;9,9
;;;00:16:59;13,72;20,4;5,1;117;60,8;10,0
;;;00:16:59;13,69;20,5;5,4;397;60,8;10,0
;;;00:16:59;13,67;20,7;5,5;214;61,6;9,9
;;;00:17:00;13,65;20,8;5,7;209;61,8;9,9
;;;00:17:00;13,63;20,9;5,8;102;61,8;10,0
;;;00:17:01;13,60;21,0;5,6;117;61,8;10,0
;;;00:17:01;13,58;21,1;5,1;192;60,8;10,0
;;;00:17:02;13,56;21,2;5,1;220;60,8;10,0
;;;00:17:02;13,53;21,3;5,3;207;60,8;10,0
;;;00:17:03;13,51;21,5;5,4;192;60,6;10,0
;;;00:17:03;13,49;21,6;5,5;142;59,7;9,7
;;;00:17:04;13,46;21,7;5,6;195;59,7;9,7
;;;00:17:04;13,44;21,8;5,6;223;59,7;9,9
;;;00:17:05;13,41;21,9;5,3;176;59,8;10,0
;;;00:17:05;13,39;21,9;4,9;203;60,8;10,0
;;;00:17:06;13,37;22,0;5,0;195;60,8;10,0
;;;00:17:06;13,35;22,1;5,2;170;60,0;10,0
;;;00:17:07;13,33;22,2;5,3;187;59,7;10,0
;;;00:17:07;13,31;22,3;5,5;189;59,7;10,0
;;;00:17:08;13,28;22,3;5,7;207;59,7;10,0
;;;00:17:08;13,26;22,4;5,8;189;59,7;10,0
;;;00:17:09;13,24;22,5;5,3;189;59,7;10,0
;;;00:17:09;13,21;22,6;5,0;213;59,7;10,0
;;;00:17:10;13,19;22,6;5,1;170;59,7;10,0
;;;00:17:10;13,17;22,7;5,2;201;58,7;10,0
;;;00:17:11;13,14;22,7;5,4;195;58,6;10,0
;;;00:17:11;13,12;22,8;5,5;158;59,7;10,0
;;;00:17:12;13,10;22,8;5,6;276;59,7;10,0
;;;00:17:12;13,08;22,9;5,5;169;58,8;10,0
;;;00:17:13;13,05;22,9;5,0;189;58,6;10,0
;;;00:17:13;13,03;23,0;5,0;201;58,6;10,0
;;;00:17:14;13,01;23,0;5,2;276;58,6;10,0
;;;00:17:14;12,98;23,0;5,3;207;58,6;10,0
;;;00:17:15;12,96;23,1;5,5;156;58,6;10,0
;;;00:17:15;12,94;23,1;5,7;144;58,6;10,0
;;;00:17:16;12,91;23,1;5,8;195;58,6;10,0
;;;00:17:16;12,89;23,2;5,4;207;58,6;10,0
;;;00:17:17;12,87;23,2;5,0;176;58,6;10,0
;;;00:17:17;12,85;23,2;5,0;219;59,7;10,0
;;;00:17:18;12,82;23,2;5,2;219;59,7;10,0
;;;00:17:18;12,80;23,3;5,3;167;58,6;10,0
;;;00:17:19;12,78;23,3;5,4;182;58,6;10,0
;;;00:17:19;12,76;23,3;5,6;211;58,6;10,0
;;;00:17:20;12,74;23,3;5,6;229;58,6;10,0
;;;00:17:20;12,71;23,3;5,3;250;58,6;9,9
;;;00:17:21;12,69;23,3;4,9;146;58,6;9,9
;;;00:17:21;12,67;23,3;5,0;188;58,6;10,0
;;;00:17:22;12,64;23,4;5,2;182;58,6;10,0
;;;00:17:22;12,62;23,4;5,4;158;58,6;10,0
;;;00:17:23;12,60;23,4;5,5;243;58,6;10,0
;;;00:17:23;12,58;23,4;5,7;195;58,6;10,0
;;;00:17:24;12,56;23,4;5,8;195;58,6;10,0
;;;00:17:24;12,54;23,4;5,2;201;58,6;10,0
;;;00:17:25;12,52;23,4;4,8;194;58,6;10,0
;;;00:17:25;12,50;23,4;5,0;182;58,1;10,0
;;;00:17:26;12,47;23,4;5,1;195;57,5;10,0
;;;00:17:26;12,45;23,4;5,2;182;57,5;10,0
;;;00:17:27;12,43;23,4;5,4;167;57,5;10,0
;;;00:17:27;12,40;23,4;5,5;219;57,5;10,0
;;;00:17:28;12,38;23,4;5,6;178;57,5;10,0
;;;00:17:28;12,36;23,4;5,0;200;57,5;10,0
;;;00:17:29;12,34;23,3;4,7;213;57,5;10,0
;;;00:17:29;12,32;23,3;4,9;195;57,5;10,0
;;;00:17:30;12,30;23,3;5,0;201;57,5;10,0
;;;00:17:30;12,28;23,3;5,2;187;57,5;10,0
;;;00:17:31;12,25;23,3;5,4;200;57,5;10,0
;;;00:17:31;12,23;23,3;5,6;189;57,5;10,0
;;;00:17:32;12,21;23,3;5,6;219;57,5;10,0
;;;00:17:32;12,19;23,3;5,0;181;57,5;10,0
;;;00:17:33;12,17;23,2;4,8;194;56,4;10,0
;;;00:17:33;12,15;23,2;5,0;243;56,4;10,0
;;;00:17:33;12,13;23,2;5,1;170;57,3;10,0
;;;00:17:34;12,10;23,2;5,2;195;57,5;10,0
;;;00:17:34;12,08;23,2;5,3;227;57,5;10,0
;;;00:17:35;12,06;23,2;5,4;184;57,5;10,0
;;;00:17:35;12,04;23,1;5,5;178;57,5;10,0
;;;00:17:36;12,01;23,1;5,1;168;57,5;10,0
;;;00:17:36;11,99;23,1;4,7;170;57,5;10,0
;;;00:17:37;11,97;23,1;4,9;200;57,5;10,0
;;;00:17:37;11,95;23,0;5,0;212;57,5;10,0
;;;00:17:38;11,92;23,0;5,2;158;57,5;10,0
;;;00:17:38;11,90;23,0;5,4;243;57,0;10,0
;;;00:17:39;11,88;23,0;5,6;195;56,4;10,0
;;;00:17:39;11,86;23,0;5,6;174;56,4;10,0
;;;00:17:40;11,84;22,9;5,1;221;56,4;10,0
;;;00:17:40;11,82;22,9;4,8;181;56,6;10,0
;;;00:17:41;11,80;22,9;4,9;170;57,5;10,0
;;;00:17:41;11,77;22,9;5,0;227;57,5;10,0
;;;00:17:42;11,75;22,8;5,2;155;57,5;9,9
;;;00:17:42;11,73;22,8;5,3;191;57,5;9,9
;;;00:17:43;11,70;22,8;5,4;207;57,5;10,0
;;;00:17:43;11,68;22,8;5,5;170;57,3;10,0
;;;00:17:44;11,66;22,8;4,9;195;56,4;10,0
;;;00:17:44;11,64;22,8;4,7;219;56,4;10,0
;;;00:17:44;11,62;22,7;4,8;181;56,4;10,0
;;;00:17:45;11,60;22,7;5,0;158;56,4;10,0
;;;00:17:45;11,58;22,7;5,2;243;56,4;9,9
;;;00:17:46;11,56;22,7;5,4;195;56,4;9,9
;;;00:17:46;11,54;22,7;5,5;211;57,2;10,0
;;;00:17:47;11,52;22,7;5,7;201;57,5;10,0
;;;00:17:47;11,49;22,6;5,1;170;57,5;10,0
;;;00:17:48;11,47;22,6;4,7;202;57,5;10,0
;;;00:17:48;11,45;22,6;4,8;170;57,1;10,0
;;;00:17:49;11,43;22,6;5,0;128;56,4;10,0
;;;00:17:49;11,40;22,6;5,1;182;56,4;10,0
;;;00:17:50;11,38;22,6;5,2;182;56,4;10,0
;;;00:17:50;11,36;22,6;5,3;195;56,4;10,0
;;;00:17:51;11,34;22,6;5,4;243;56,4;10,0
;;;00:17:51;11,32;22,6;5,2;170;56,4;10,0
;;;00:17:52;11,30;22,6;4,7;167;56,4;10,0
;;;00:17:52;11,27;22,6;4,6;182;56,4;10,0
;;;00:17:53;11,25;22,6;4,9;189;56,4;10,0
;;;00:17:53;11,23;22,6;5,1;207;56,4;10,0
;;;00:17:54;11,21;22,6;5,2;229;56,4;10,0
;;;00:17:54;11,18;22,6;5,4;195;56,2;10,0
;;;00:17:55;11,16;22,6;5,6;259;55,4;10,0
;;;00:17:55;11,14;22,6;5,3;195;55,4;10,0
;;;00:17:56;11,12;22,7;4,8;162;55,4;10,0
;;;00:17:56;11,09;22,7;4,7;195;55,4;10,0
;;;00:17:57;11,07;22,7;4,9;195;56,3;10,0
;;;00:17:57;11,05;22,7;5,0;167;56,4;10,0
;;;00:17:57;11,03;22,7;5,2;195;56,4;10,0
;;;00:17:58;11,01;22,7;5,3;229;56,4;10,0
;;;00:17:59;10,99;22,7;5,4;173;56,4;10,0
;;;00:17:59;10,96;22,8;5,3;222;56,4;10,0
;;;00:17:59;10,94;22,8;4,7;201;56,4;9,9
;;;00:18:00;10,92;22,8;4,6;201;56,4;9,9
;;;00:18:00;10,89;22,8;4,9;189;55,6;10,0
;;;00:18:01;10,87;22,8;5,1;219;55,4;10,0
;;;00:18:01;10,85;22,9;5,3;181;54,4;10,0
;;;00:18:02;10,82;22,9;5,5;207;54,3;10,0
;;;00:18:02;10,80;22,9;5,7;199;54,3;10,0
;;;00:18:03;10,78;22,9;5,2;189;54,3;10,0
;;;00:18:03;10,76;23,0;4,7;134;54,3;10,0
;;;00:18:04;10,73;23,0;4,8;189;54,3;10,0
;;;00:18:05;10,71;23,0;5,0;225;55,4;9,9
;;;00:18:05;10,68;23,0;5,2;170;55,4;9,9
;;;00:18:06;10,66;23,1;5,4;189;54,3;10,0
;;;00:18:06;10,63;23,1;5,6;172;54,3;10,0
;;;00:18:07;10,61;23,1;5,4;195;54,3;10,0
;;;00:18:07;10,59;23,1;4,8;158;54,3;10,0
;;;00:18:08;10,57;23,2;4,7;243;54,3;10,0
;;;00:18:08;10,55;23,2;4,9;195;54,3;10,0
;;;00:18:09;10,53;23,2;5,2;211;54,3;10,0
;;;00:18:09;10,51;23,2;5,4;195;54,3;10,0
